ID,Symbol,Name,Symbol Lemgth
wigoswap,wigo,WigoSwap,4
winbinary,winb,WinBinary,4
winco,wco,Winco,3
winerz,$wnz,Winerz,4
wingriders,wrt,WingRiders,3
wings,wings,Wings,5
wink,win,WINkLink,3
winnow,wnnw,WinNow,4
winstars,wnl,WinStars Live,3
winter,winter,Winter,6
wipemyass,wipe,WipeMyAss,4
wirex,wxt,Wirex,3
wirtual,wirtual,Wirtual,7
witchain,wit,WITChain,3
witnet,wit,Witnet,3
wiva,wiva,WIVA,4
wixlar,wix,Wixlar,3
wizardia,wzrd,Wizardia,4
wizardium,wizzy,Wizardium,5
wjewel,wjewel,WJEWEL,6
wliti,wliti,wLITI,5
wlitidao,wld,wLitiDAO,3
wmatic,wmatic,Wrapped Matic,6
wodex,wmt,Wodex,3
wolfcoin,wolf,WOLFCOIN,4
wolfecoin,wolfe,Wolfecoin,5
wolfgirl,wlfgrl,Wolfgirl,6
wolfsafepoorpeople,wspp,WolfSafePoorPeople,4
wolfy,wolfy,WOLFY,5
wolverinu,wolverinu,WOLVERINU,9
wombat,wombat,Wombat,6
wonderland,time,Wonderland,4
woodcoin,log,Woodcoin,3
woofy,woofy,Woofy,5
woop,woop,WOOP,4
wordlex,wdx,Wordlex,3
workertown,wtn,WorkerTown,3
workit,wkit,WORKIT,4
worktips,wtip,Worktips,4
worldcoin,wdc,WorldCoin,3
worldcore,wrc,Worldcore,3
worldpet,wpt,WORLDPET,3
wormfi,worm,WormFi,4
worthpad,worth,Worthpad,5
worthwhile,whe,Worthwhile,3
wownero,wow,Wownero,3
wowswap,wow,WOWswap,3
wozx,wozx,Efforce,4
wraith,wraith,Wraith,6
xana,xeta,XANA,4
xape,xp,xApe,2
xaurum,xaur,Xaurum,4
xbit,xbt,Xbit,3
xbn,xbn,Elastic BNB,3
xbullion,gold,XBullion,4
xcarnival,xcv,XCarnival,3
xcavator,xca,Xcavator,3
xcdot,xcdot,xcDOT,5
xchainz,xcz,XChainZ,3
xdai,xdai,XDAI,4
xdao,xdao,XDAO,4
xdefi,xdefi,XDEFI,5
xdoge,xdoge,Xdoge,5
xdrake,xdr,XDrake,3
xeebster,xeeb,Xeebster,4
xels,xels,XELS,4
xenios,xnc,Xenios,3
xeniumx,xemx,Xeniumx,4
xenophyte,xenop,Xenophyte,5
xensor,xsr,Xensor,3
xerium,xerm,Xerium,4
xeta,xeta,XETA,4
xeus,xeus,XEUS,4
xfinance,xfi,Xfinance,3
xfit,xfit,Xfit,4
xfuel,xfuel,XFUEL,5
xfund,xfund,xFund,5
xhashtag,xtag,xHashtag,4
xiamipool,xmpt,XiamiPool,4
xiden,xden,Xiden,4
xio,xio,Blockzero Labs,3
xiotri,xiot,Xiotri,4
xircus,xircus,Xircus,6
xjewel,xjewel,xJEWEL,6
xlist,xlist,XList,5
xmark,xmark,xMARK,5
xmax,xmx,XMax,3
xmetaversal,xmeta,XMetaversal,5
xmine,xmn,Xmine,3
xmon,xmon,XMON,4
xmooney,xm,xMooney,2
xnft,xnft,xNFT Protocol,4
xodex,xodex,Xodex,5
xov,xov,XOVBank,3
xoycoin,xoy,XOYCoin,3
xp,xp,XP,2
xpad,xpad,xPAD,4
xpendium,xpnd,Xpendium,4
xperps,xperps,xPERPS,6
xpool,xpo,Xpool,3
xpop,xpop,XPOP,4
xproject,xpro,XPROJECT,4
xptp,xptp,xPTP,4
xquake,xqk,XQuake,3
xrdoge,xrdoge,XRdoge,6
xreators,ort,XREATORS,3
xrhodium,xrc,xRhodium,3
xriba,xra,Xriba,3
xrpaynet,xrpaynet,XRPayNet,8
xrun,xrun,XRun,4
xsgd,xsgd,XSGD,4
xsigma,sig,xSigma,3
xspectar,xspectar,xSPECTAR,8
xstorage,xstx,XStorage,4
xsushi,xsushi,xSUSHI,6
xswap,xsp,XSwap,3
xtal,xtal,XTAL,4
xtendcash,xtnc,XtendCash,4
xtime,xtm,XTime,3
xtrabytes,xby,XTRABYTES,3
xtremcoin,xtr,Xtremcoin,3
xtrm,xtrm,XTRM,4
xtusd,xtusd,XT Stablecoin XTUSD,5
xuez,xuez,Xuez Coin,4
xungible,xgbl,Xungible,4
xusd,xusd,xUSD,4
xverse,xvc,Xverse,3
xxcoin,xx,XX Network,2
xysl,xysl,xYSL,4
yachtx,yachtx,YachtX,6
yacoin,yac,YACoin,3
yadacoin,yda,YadaCoin,3
yaku,yaku,Yaku,4
yakushima,forest,YAKUSHIMA,6
yarloo,yarl,Yarloo,4
yas,yas,YAS,3
yawww,yaw,Yawww,3
yaxis,yaxis,yAxis,5
yayswap,yay,YaySwap,3
ycash,yec,Ycash,3
ydragon,ydr,YDragon,3
yeabrswap,sbear,yBEARSwap,5
yeafinance,yea,YeaFinance,3
yearnlab,ylb,Yearnlab,3
yee,yee,Yee,3
yenten,ytn,YENTEN,3
yesorno,yon,YESorNO,3
yeticoin,yetic,YetiCoin,5
yetiswap,yts,YetiSwap,3
yffs,yffs,YFFS Finance,4
yfione,yfo,YFIONE,3
yflink,yfl,YF Link,3
yfx,yfx,Your Futures Exchange,3
yieldblox,ybx,YieldBlox,3
yieldification,ydf,Yieldification,3
yieldlock,ylf,YieldLock,3
yieldly,yldy,Yieldly,4
yieldwatch,watch,Yieldwatch,5
yinyang,yy,YinYang,2
ymplepay,ympa,YmplePay,4
yocoin,yoc,Yocoin,3
yocoinyoco,yoco,YocoinYOCO,4
yodeswap,yode,YodeSwap,4
yogo,yogo,Yogo,4
yohero,yo,YoHero,2
yokaiswap,yok,YokaiSwap,3
yokcoin,yok,YOKcoin,3
yooshi,yooshi,YooShi,6
yoplex,yplx,Yoplex,4
youcash,youc,YOUcash,4
youclout,yct,Youclout,3
youliveeveryday,ule,YouLiveEveryday,3
youminter,umint,YouMinter,5
young,yng,Young,3
youngparrot,ypc,YoungParrot,3
yourkiss,yks,YourKiss,3
youwho,you,Youwho,3
yoyow,yoyow,YOYOW,5
ystar,ysr,Ystar,3
ytofu,ytofu,yTOFU,5
yucreat,yuct,Yucreat,4
yugi,yugi,Yugi,4
yummy,yummy,Yummy,5
yunex,yun,YunEx Yun,3
yup,yup,Yup,3
yuse,yuse,Yuse,4
yusra,yusra,YUSRA,5
yuzuswap,yuzu,YuzuSwap,4
yvboost,yvboost,Yearn Compounding veCRV yVault,7
zada,zada,Zada,4
zafira,zfai,Zafira,4
zambesigold,zgd,ZambesiGold,3
zamzam,zamzam,ZAMZAM,6
zano,zano,Zano,4
zantepay,zantepay,Zantepay,8
zap,zap,Zap,3
zappay,zapc,Zappay,4
zappy,zap,Zappy,3
zarcash,zarh,Zarhexcash,4
zcash,zec,Zcash,3
zclassic,zcl,Zclassic,3
zcoin,firo,Firo,4
zcore,zcr,ZCore,3
zealium,nzl,Zealium,3
zebi,zco,Zebi,3
zedxion,zedxion,Zedxion,7
zeedex,zdex,Zeedex,4
zeepin,zpt,Zeepin,3
zeitcoin,zeit,Zeitcoin,4
zeitgeist,ztg,Zeitgeist,3
zelaapayae,zpae,ZelaaPayAE,4
zelcash,flux,Flux,4
zelwin,zlw,Zelwin,3
zenad,znd,Zenad,3
zencash,zen,Horizen,3
zenfuse,zefu,Zenfuse,4
zennies,zeni,Zennies,4
zenon,znn,Zenon,3
zensports,sports,ZenSports,6
zenzo,znz,ZENZO,3
zeon,zeon,ZEON Network,4
zeos,zeos,ZEOS,4
zeptagram,zptc,Zeptacoin,4
zero,zer,Zero,3
zerogoki,rei,Zerogoki,3
zerohybrid,zht,ZeroHybrid Network,3
zeronauts,zns,Zeronauts,3
zeroswap,zee,ZeroSwap,3
zerox,zerox,ZeroX,5
zerozed,x0z,Zerozed,3
zetachain,zeta,ZetaChain,4
zetacoin,zet,Zetacoin,3
zeto,ztc,ZeTo,3
zetrix,ztx,Zetrix,3
zeusshield,zsc,Zeusshield,3
zeuxcoin,zuc,ZeuxCoin,3
zfarm,zfarm,ZFarm,5
zignaly,zig,Zignaly,3
zilchess,zch,ZilChess,3
zillioncoin,zln,ZillionCoin,3
zilliqa,zil,Zilliqa,3
zilstream,stream,ZilStream,6
zilswap,zwap,ZilSwap,4
zilwall,zwall,ZilWall,5
zimbocash,zash,ZIMBOCASH,4
zin,zin,Zin,3
zinari,zina,ZINARI,4
zinja,z,Zinja,1
ziobitx,zbtx,ZiobitX,4
zion,zion,Zion,4
ziontopia,zion,ZionTopia,4
ziot,ziot,Ziot,4
zip,zip,Zipper Network,3
zippie,zipt,Zippie,4
zipswap,zip,ZipSwap,3
ziticoin,ziti,Ziticoin,4
zjoe,zjoe,zJOE,4
zkasino,zkas,ZKasino,4
zkspace,zks,ZKSpace,3
zktube,zkt,zkTube,3
zlot,zlot,zLOT,4
zmine,zmn,ZMINE,3
zodiacs,zdc,Zodiacs,3
zodium,zodi,Zodium,4
zomfi,zomfi,Zomfi,5
zomi,zomi,ZOMI,4
zone,zone,Zone,4
zonecoin,zne,Zonecoin,3
zonoswap,zono,Zonoswap,4
zoobit,zbt,Zoobit,3
zoodao,zoo,ZooDAO,3
zookeeper,zoo,ZooKeeper,3
zoomswap,zm,ZoomSwap,2
zoopad,zoopad,ZOOPAD,6
zooshi,zooshi,Zooshi,6
zoracles,zora,Zoracles,4
zrcoin,zrc,ZrCoin,3
ztcoin,zt,ZBG,2
zudgezury,zzc,ZudgeZury,3
zufinance,zuf,ZuFinance,3
zuna,zuna,Zuna,4
zuplo,zlp,Zuplo,3
zurrency,zurr,ZURRENCY,4
zusd,zusd,ZUSD,4
zynecoin,zyn,Zynecoin,3
zyro,zyro,Zyro,4
zyrri,zyr,Zyrri,3
zyx,zyx,ZYX,3
